date,ppi_drilling,ppi_support,ppi_oil,ppi_gas,delta_log_oil,delta_log_gas,delta_log_drilling,delta_log_support,delta_log_oil_lag1,delta_log_oil_lag2,delta_log_oil_lag3,delta_log_oil_lag4,delta_log_oil_lag5,delta_log_oil_lag6,delta_log_oil_lag7,delta_log_oil_lag8,delta_log_drilling_1,delta_log_support_1,delta_log_drilling_2,delta_log_support_2,delta_log_drilling_3,delta_log_support_3,delta_log_drilling_4,delta_log_support_4,delta_log_drilling_5,delta_log_support_5,delta_log_drilling_6,delta_log_support_6
1985-12-31,100.0,100.0,85.1,97.5,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-31,97.56666666666666,99.33333333333333,66.39999999999999,97.76666666666667,-0.2481299790969409,0.0027313093114944564,-0.024634280958361288,-0.006688988150797215,,,,,,,,,,,,,,,,,,,,
1986-06-30,92.36666666666667,95.16666666666667,40.666666666666664,95.10000000000001,-0.4902883004172409,-0.027654717763951453,-0.05476974182890704,-0.04285145740933949,-0.2481299790969409,,,,,,,,-0.024634280958361288,-0.006688988150797215,,,,,,,,,,
1986-09-30,89.23333333333333,91.76666666666667,38.56666666666667,83.66666666666667,-0.053020410533625384,-0.12808831908767004,-0.03451150134262626,-0.036380616947503164,-0.4902883004172409,-0.2481299790969409,,,,,,,-0.05476974182890704,-0.04285145740933949,-0.024634280958361288,-0.006688988150797215,,,,,,,,
1986-12-31,86.03333333333335,90.89999999999999,42.0,81.76666666666667,0.08528127275184705,-0.022970987867340753,-0.036519843801738894,-0.009489122297019037,-0.053020410533625384,-0.4902883004172409,-0.2481299790969409,,,,,,-0.03451150134262626,-0.036380616947503164,-0.05476974182890704,-0.04285145740933949,-0.024634280958361288,-0.006688988150797215,,,,,,
1987-03-31,85.16666666666667,91.10000000000001,51.699999999999996,80.56666666666666,0.2077881632310148,-0.014784663555006183,-0.010124697080808431,0.0021978030824794104,0.08528127275184705,-0.053020410533625384,-0.4902883004172409,-0.2481299790969409,,,,,-0.036519843801738894,-0.009489122297019037,-0.03451150134262626,-0.036380616947503164,-0.05476974182890704,-0.04285145740933949,-0.024634280958361288,-0.006688988150797215,,,,
1987-06-30,84.8,91.73333333333333,54.76666666666667,80.2,0.057623954860729576,-0.004561484168858598,-0.004314578177792683,0.0069280131251669985,0.2077881632310148,0.08528127275184705,-0.053020410533625384,-0.4902883004172409,-0.2481299790969409,,,,-0.010124697080808431,0.0021978030824794104,-0.036519843801738894,-0.009489122297019037,-0.03451150134262626,-0.036380616947503164,-0.05476974182890704,-0.04285145740933949,-0.024634280958361288,-0.006688988150797215,,
1987-09-30,85.5,91.86666666666667,59.56666666666666,79.83333333333333,0.08401439712215986,-0.00458238668960842,0.008220833144857664,0.001452433080314286,0.057623954860729576,0.2077881632310148,0.08528127275184705,-0.053020410533625384,-0.4902883004172409,-0.2481299790969409,,,-0.004314578177792683,0.0069280131251669985,-0.010124697080808431,0.0021978030824794104,-0.036519843801738894,-0.009489122297019037,-0.03451150134262626,-0.036380616947503164,-0.05476974182890704,-0.04285145740933949,-0.024634280958361288,-0.006688988150797215
1987-12-31,86.43333333333334,95.2,55.86666666666667,77.39999999999999,-0.06412823411739943,-0.030954347587178965,0.010857027933794505,0.03564169132592632,0.08401439712215986,0.057623954860729576,0.2077881632310148,0.08528127275184705,-0.053020410533625384,-0.4902883004172409,-0.2481299790969409,,0.008220833144857664,0.001452433080314286,-0.004314578177792683,0.0069280131251669985,-0.010124697080808431,0.0021978030824794104,-0.036519843801738894,-0.009489122297019037,-0.03451150134262626,-0.036380616947503164,-0.05476974182890704,-0.04285145740933949
1988-03-31,89.0,96.76666666666667,49.0,78.13333333333334,-0.13114760126924674,0.009429988439066506,0.029262965855630263,0.016322640565154423,-0.06412823411739943,0.08401439712215986,0.057623954860729576,0.2077881632310148,0.08528127275184705,-0.053020410533625384,-0.4902883004172409,-0.2481299790969409,0.010857027933794505,0.03564169132592632,0.008220833144857664,0.001452433080314286,-0.004314578177792683,0.0069280131251669985,-0.010124697080808431,0.0021978030824794104,-0.036519843801738894,-0.009489122297019037,-0.03451150134262626,-0.036380616947503164
1988-06-30,89.83333333333333,95.7,50.4,77.5,0.0281708769666964,-0.008138832675446572,0.009319731948802534,-0.011084283903565861,-0.13114760126924674,-0.06412823411739943,0.08401439712215986,0.057623954860729576,0.2077881632310148,0.08528127275184705,-0.053020410533625384,-0.4902883004172409,0.029262965855630263,0.016322640565154423,0.010857027933794505,0.03564169132592632,0.008220833144857664,0.001452433080314286,-0.004314578177792683,0.0069280131251669985,-0.010124697080808431,0.0021978030824794104,-0.036519843801738894,-0.009489122297019037
1988-09-30,88.39999999999999,95.76666666666667,44.43333333333334,75.39999999999999,-0.12600123656076967,-0.027470661345391,-0.016084132037344823,0.0006963788582252661,0.0281708769666964,-0.13114760126924674,-0.06412823411739943,0.08401439712215986,0.057623954860729576,0.2077881632310148,0.08528127275184705,-0.053020410533625384,0.009319731948802534,-0.011084283903565861,0.029262965855630263,0.016322640565154423,0.010857027933794505,0.03564169132592632,0.008220833144857664,0.001452433080314286,-0.004314578177792683,0.0069280131251669985,-0.010124697080808431,0.0021978030824794104
1988-12-31,87.43333333333334,95.7,40.93333333333333,78.36666666666666,-0.08204521147162103,0.03859139186400373,-0.010995371438879076,-0.0006963788582252661,-0.12600123656076967,0.0281708769666964,-0.13114760126924674,-0.06412823411739943,0.08401439712215986,0.057623954860729576,0.2077881632310148,0.08528127275184705,-0.016084132037344823,0.0006963788582252661,0.009319731948802534,-0.011084283903565861,0.029262965855630263,0.016322640565154423,0.010857027933794505,0.03564169132592632,0.008220833144857664,0.001452433080314286,-0.004314578177792683,0.0069280131251669985
1989-03-31,87.46666666666665,96.89999999999999,51.300000000000004,82.53333333333333,0.22574602513179176,0.051803585264416974,0.00038117019710615097,0.01246122043781206,-0.08204521147162103,-0.12600123656076967,0.0281708769666964,-0.13114760126924674,-0.06412823411739943,0.08401439712215986,0.057623954860729576,0.2077881632310148,-0.010995371438879076,-0.0006963788582252661,-0.016084132037344823,0.0006963788582252661,0.009319731948802534,-0.011084283903565861,0.029262965855630263,0.016322640565154423,0.010857027933794505,0.03564169132592632,0.008220833144857664,0.001452433080314286
1989-06-30,86.86666666666667,97.43333333333334,58.9,82.76666666666667,0.1381503384808167,0.0028231517036800824,-0.006883392379188891,0.005488864552369854,0.22574602513179176,-0.08204521147162103,-0.12600123656076967,0.0281708769666964,-0.13114760126924674,-0.06412823411739943,0.08401439712215986,0.057623954860729576,0.00038117019710615097,0.01246122043781206,-0.010995371438879076,-0.0006963788582252661,-0.016084132037344823,0.0006963788582252661,0.009319731948802534,-0.011084283903565861,0.029262965855630263,0.016322640565154423,0.010857027933794505,0.03564169132592632
1989-09-30,87.53333333333335,98.83333333333333,56.53333333333333,81.93333333333334,-0.04101065596784803,-0.010119495382186372,0.007645297177950816,0.014266546320579998,0.1381503384808167,0.22574602513179176,-0.08204521147162103,-0.12600123656076967,0.0281708769666964,-0.13114760126924674,-0.06412823411739943,0.08401439712215986,-0.006883392379188891,0.005488864552369854,0.00038117019710615097,0.01246122043781206,-0.010995371438879076,-0.0006963788582252661,-0.016084132037344823,0.0006963788582252661,0.009319731948802534,-0.011084283903565861,0.029262965855630263,0.016322640565154423
1989-12-31,88.16666666666667,99.16666666666667,58.333333333333336,80.86666666666667,0.031343250565711855,-0.01310420062198503,0.007209289429658483,0.0033670065479043387,-0.04101065596784803,0.1381503384808167,0.22574602513179176,-0.08204521147162103,-0.12600123656076967,0.0281708769666964,-0.13114760126924674,-0.06412823411739943,0.007645297177950816,0.014266546320579998,-0.006883392379188891,0.005488864552369854,0.00038117019710615097,0.01246122043781206,-0.010995371438879076,-0.0006963788582252661,-0.016084132037344823,0.0006963788582252661,0.009319731948802534,-0.011084283903565861
1990-03-31,90.3,100.96666666666665,63.1,83.56666666666666,0.07854708429176327,0.032843008654298345,0.02390849779269466,0.017988493047506715,0.031343250565711855,-0.04101065596784803,0.1381503384808167,0.22574602513179176,-0.08204521147162103,-0.12600123656076967,0.0281708769666964,-0.13114760126924674,0.007209289429658483,0.0033670065479043387,0.007645297177950816,0.014266546320579998,-0.006883392379188891,0.005488864552369854,0.00038117019710615097,0.01246122043781206,-0.010995371438879076,-0.0006963788582252661,-0.016084132037344823,0.0006963788582252661
1990-06-30,90.36666666666667,103.60000000000001,51.666666666666664,79.36666666666666,-0.19990794129603096,-0.051566251671430585,0.0007380074135703296,0.025746900460301703,0.07854708429176327,0.031343250565711855,-0.04101065596784803,0.1381503384808167,0.22574602513179176,-0.08204521147162103,-0.12600123656076967,0.0281708769666964,0.02390849779269466,0.017988493047506715,0.007209289429658483,0.0033670065479043387,0.007645297177950816,0.014266546320579998,-0.006883392379188891,0.005488864552369854,0.00038117019710615097,0.01246122043781206,-0.010995371438879076,-0.0006963788582252661
1990-09-30,91.23333333333333,104.33333333333333,70.83333333333333,77.73333333333333,0.315516871445225,-0.020794299016479556,0.009544859542013562,0.007053572046660683,-0.19990794129603096,0.07854708429176327,0.031343250565711855,-0.04101065596784803,0.1381503384808167,0.22574602513179176,-0.08204521147162103,-0.12600123656076967,0.0007380074135703296,0.025746900460301703,0.02390849779269466,0.017988493047506715,0.007209289429658483,0.0033670065479043387,0.007645297177950816,0.014266546320579998,-0.006883392379188891,0.005488864552369854,0.00038117019710615097,0.01246122043781206
1990-12-31,93.43333333333334,106.16666666666667,98.2,80.76666666666667,0.3266765156640581,0.0382801733461422,0.02382784212410982,0.017419284472064867,0.315516871445225,-0.19990794129603096,0.07854708429176327,0.031343250565711855,-0.04101065596784803,0.1381503384808167,0.22574602513179176,-0.08204521147162103,0.009544859542013562,0.007053572046660683,0.0007380074135703296,0.025746900460301703,0.02390849779269466,0.017988493047506715,0.007209289429658483,0.0033670065479043387,0.007645297177950816,0.014266546320579998,-0.006883392379188891,0.005488864552369854
1991-03-31,94.8,108.53333333333335,68.73333333333333,83.0,-0.3567719324456702,0.027276268642228096,0.014521239758343185,0.02204715911616706,0.3266765156640581,0.315516871445225,-0.19990794129603096,0.07854708429176327,0.031343250565711855,-0.04101065596784803,0.1381503384808167,0.22574602513179176,0.02382784212410982,0.017419284472064867,0.009544859542013562,0.007053572046660683,0.0007380074135703296,0.025746900460301703,0.02390849779269466,0.017988493047506715,0.007209289429658483,0.0033670065479043387,0.007645297177950816,0.014266546320579998
1991-06-30,95.39999999999999,107.53333333333335,57.1,78.83333333333333,-0.18543016625278508,-0.051504688532720166,0.00630916919326463,-0.009256468437277121,-0.3567719324456702,0.3266765156640581,0.315516871445225,-0.19990794129603096,0.07854708429176327,0.031343250565711855,-0.04101065596784803,0.1381503384808167,0.014521239758343185,0.02204715911616706,0.02382784212410982,0.017419284472064867,0.009544859542013562,0.007053572046660683,0.0007380074135703296,0.025746900460301703,0.02390849779269466,0.017988493047506715,0.007209289429658483,0.0033670065479043387
1991-09-30,94.39999999999999,106.5,60.03333333333333,76.10000000000001,0.050095846851836434,-0.03528765439623793,-0.01053750530278652,-0.009655891873518563,-0.18543016625278508,-0.3567719324456702,0.3266765156640581,0.315516871445225,-0.19990794129603096,0.07854708429176327,0.031343250565711855,-0.04101065596784803,0.00630916919326463,-0.009256468437277121,0.014521239758343185,0.02204715911616706,0.02382784212410982,0.017419284472064867,0.009544859542013562,0.007053572046660683,0.0007380074135703296,0.025746900460301703,0.02390849779269466,0.017988493047506715
1991-12-31,92.13333333333333,105.39999999999999,61.800000000000004,78.39999999999999,0.029003400949844327,0.029775662488721544,-0.024304269926049393,-0.01038234904221813,0.050095846851836434,-0.18543016625278508,-0.3567719324456702,0.3266765156640581,0.315516871445225,-0.19990794129603096,0.07854708429176327,0.031343250565711855,-0.01053750530278652,-0.009655891873518563,0.00630916919326463,-0.009256468437277121,0.014521239758343185,0.02204715911616706,0.02382784212410982,0.017419284472064867,0.009544859542013562,0.007053572046660683,0.0007380074135703296,0.025746900460301703
1992-03-31,90.96666666666665,105.96666666666665,51.93333333333334,78.0,-0.1739425196951072,-0.005115100666770012,-0.012743664179222236,0.0053619431413851615,0.029003400949844327,0.050095846851836434,-0.18543016625278508,-0.3567719324456702,0.3266765156640581,0.315516871445225,-0.19990794129603096,0.07854708429176327,-0.024304269926049393,-0.01038234904221813,-0.01053750530278652,-0.009655891873518563,0.00630916919326463,-0.009256468437277121,0.014521239758343185,0.02204715911616706,0.02382784212410982,0.017419284472064867,0.009544859542013562,0.007053572046660683
1992-06-30,88.53333333333335,104.06666666666666,59.833333333333336,74.39999999999999,0.14160207449168594,-0.04725288485054602,-0.02711401011201353,-0.0180928598354253,-0.1739425196951072,0.029003400949844327,0.050095846851836434,-0.18543016625278508,-0.3567719324456702,0.3266765156640581,0.315516871445225,-0.19990794129603096,-0.012743664179222236,0.0053619431413851615,-0.024304269926049393,-0.01038234904221813,-0.01053750530278652,-0.009655891873518563,0.00630916919326463,-0.009256468437277121,0.014521239758343185,0.02204715911616706,0.02382784212410982,0.017419284472064867
1992-09-30,87.89999999999999,102.26666666666667,61.833333333333336,81.83333333333333,0.03287967411915638,0.09522871672742017,-0.007179324243038465,-0.017447938588230016,0.14160207449168594,-0.1739425196951072,0.029003400949844327,0.050095846851836434,-0.18543016625278508,-0.3567719324456702,0.3266765156640581,0.315516871445225,-0.02711401011201353,-0.0180928598354253,-0.012743664179222236,0.0053619431413851615,-0.024304269926049393,-0.01038234904221813,-0.01053750530278652,-0.009655891873518563,0.00630916919326463,-0.009256468437277121,0.014521239758343185,0.02204715911616706
1992-12-31,91.06666666666666,102.60000000000001,58.56666666666666,88.3,-0.054276886854438544,0.07605544904344885,0.03539203433739413,0.0032541519116771056,0.03287967411915638,0.14160207449168594,-0.1739425196951072,0.029003400949844327,0.050095846851836434,-0.18543016625278508,-0.3567719324456702,0.3266765156640581,-0.007179324243038465,-0.017447938588230016,-0.02711401011201353,-0.0180928598354253,-0.012743664179222236,0.0053619431413851615,-0.024304269926049393,-0.01038234904221813,-0.01053750530278652,-0.009655891873518563,0.00630916919326463,-0.009256468437277121
1993-03-31,97.16666666666667,102.66666666666667,55.4,82.23333333333333,-0.05558611277170389,-0.07117937274271302,0.06483587809391267,0.000649561568796031,-0.054276886854438544,0.03287967411915638,0.14160207449168594,-0.1739425196951072,0.029003400949844327,0.050095846851836434,-0.18543016625278508,-0.3567719324456702,0.03539203433739413,0.0032541519116771056,-0.007179324243038465,-0.017447938588230016,-0.02711401011201353,-0.0180928598354253,-0.012743664179222236,0.0053619431413851615,-0.024304269926049393,-0.01038234904221813,-0.01053750530278652,-0.009655891873518563
1993-06-30,99.13333333333333,104.10000000000001,56.166666666666664,86.89999999999999,0.01374386737106903,0.055197297404144585,0.020038028235506822,0.013864481315458477,-0.05558611277170389,-0.054276886854438544,0.03287967411915638,0.14160207449168594,-0.1739425196951072,0.029003400949844327,0.050095846851836434,-0.18543016625278508,0.06483587809391267,0.000649561568796031,0.03539203433739413,0.0032541519116771056,-0.007179324243038465,-0.017447938588230016,-0.02711401011201353,-0.0180928598354253,-0.012743664179222236,0.0053619431413851615,-0.024304269926049393,-0.01038234904221813
1993-09-30,102.63333333333333,104.36666666666667,48.333333333333336,83.23333333333333,-0.15020200737184242,-0.04311012365372857,0.03469702090440041,0.0025583640433266552,0.01374386737106903,-0.05558611277170389,-0.054276886854438544,0.03287967411915638,0.14160207449168594,-0.1739425196951072,0.029003400949844327,0.050095846851836434,0.020038028235506822,0.013864481315458477,0.06483587809391267,0.000649561568796031,0.03539203433739413,0.0032541519116771056,-0.007179324243038465,-0.017447938588230016,-0.02711401011201353,-0.0180928598354253,-0.012743664179222236,0.0053619431413851615
1993-12-31,103.73333333333333,105.0,45.56666666666666,86.63333333333333,-0.05894499869067049,0.04003674436171689,0.010660737373782148,0.006050010493273028,-0.15020200737184242,0.01374386737106903,-0.05558611277170389,-0.054276886854438544,0.03287967411915638,0.14160207449168594,-0.1739425196951072,0.029003400949844327,0.03469702090440041,0.0025583640433266552,0.020038028235506822,0.013864481315458477,0.06483587809391267,0.000649561568796031,0.03539203433739413,0.0032541519116771056,-0.007179324243038465,-0.017447938588230016,-0.02711401011201353,-0.0180928598354253
1994-03-31,104.46666666666665,105.33333333333333,38.9,88.56666666666666,-0.15818220443739373,0.022070911118323266,0.007044537617683311,0.0031695747612792147,-0.05894499869067049,-0.15020200737184242,0.01374386737106903,-0.05558611277170389,-0.054276886854438544,0.03287967411915638,0.14160207449168594,-0.1739425196951072,0.010660737373782148,0.006050010493273028,0.03469702090440041,0.0025583640433266552,0.020038028235506822,0.013864481315458477,0.06483587809391267,0.000649561568796031,0.03539203433739413,0.0032541519116771056,-0.007179324243038465,-0.017447938588230016
1994-06-30,102.36666666666667,105.03333333333335,48.166666666666664,81.56666666666666,0.2136729682599765,-0.08233488231714148,-0.020306902475143218,-0.002852164823682557,-0.15818220443739373,-0.05894499869067049,-0.15020200737184242,0.01374386737106903,-0.05558611277170389,-0.054276886854438544,0.03287967411915638,0.14160207449168594,0.007044537617683311,0.0031695747612792147,0.010660737373782148,0.006050010493273028,0.03469702090440041,0.0025583640433266552,0.020038028235506822,0.013864481315458477,0.06483587809391267,0.000649561568796031,0.03539203433739413,0.0032541519116771056
1994-09-30,102.26666666666667,106.46666666666665,52.96666666666667,75.0,0.09499556599018355,-0.08393256824420625,-0.000977357953675373,0.013554187017682295,0.2136729682599765,-0.15818220443739373,-0.05894499869067049,-0.15020200737184242,0.01374386737106903,-0.05558611277170389,-0.054276886854438544,0.03287967411915638,-0.020306902475143218,-0.002852164823682557,0.007044537617683311,0.0031695747612792147,0.010660737373782148,0.006050010493273028,0.03469702090440041,0.0025583640433266552,0.020038028235506822,0.013864481315458477,0.06483587809391267,0.000649561568796031
1994-12-31,103.89999999999999,106.39999999999999,48.5,70.23333333333333,-0.08809898693112306,-0.06566508139427629,0.01584511728018967,-0.00062637020525802,0.09499556599018355,0.2136729682599765,-0.15818220443739373,-0.05894499869067049,-0.15020200737184242,0.01374386737106903,-0.05558611277170389,-0.054276886854438544,-0.000977357953675373,0.013554187017682295,-0.020306902475143218,-0.002852164823682557,0.007044537617683311,0.0031695747612792147,0.010660737373782148,0.006050010493273028,0.03469702090440041,0.0025583640433266552,0.020038028235506822,0.013864481315458477
1995-03-31,103.53333333333335,105.83333333333333,50.0,68.36666666666666,0.03045920748470854,-0.02693765573180862,-0.0035352760587041843,-0.005340047242907708,-0.08809898693112306,0.09499556599018355,0.2136729682599765,-0.15818220443739373,-0.05894499869067049,-0.15020200737184242,0.01374386737106903,-0.05558611277170389,0.01584511728018967,-0.00062637020525802,-0.000977357953675373,0.013554187017682295,-0.020306902475143218,-0.002852164823682557,0.007044537617683311,0.0031695747612792147,0.010660737373782148,0.006050010493273028,0.03469702090440041,0.0025583640433266552
1995-06-30,102.63333333333333,105.73333333333333,54.86666666666667,67.5,0.09288299414671419,-0.012757778531740982,-0.008730855784132352,-0.0009453285720528726,0.03045920748470854,-0.08809898693112306,0.09499556599018355,0.2136729682599765,-0.15818220443739373,-0.05894499869067049,-0.15020200737184242,0.01374386737106903,-0.0035352760587041843,-0.005340047242907708,0.01584511728018967,-0.00062637020525802,-0.000977357953675373,0.013554187017682295,-0.020306902475143218,-0.002852164823682557,0.007044537617683311,0.0031695747612792147,0.010660737373782148,0.006050010493273028
1995-09-30,104.0,114.06666666666666,49.6,62.53333333333333,-0.1009151658439782,-0.07642784997446928,0.013228132879027577,0.07586287169740036,0.09288299414671419,0.03045920748470854,-0.08809898693112306,0.09499556599018355,0.2136729682599765,-0.15818220443739373,-0.05894499869067049,-0.15020200737184242,-0.008730855784132352,-0.0009453285720528726,-0.0035352760587041843,-0.005340047242907708,0.01584511728018967,-0.00062637020525802,-0.000977357953675373,0.013554187017682295,-0.020306902475143218,-0.002852164823682557,0.007044537617683311,0.0031695747612792147
1995-12-31,106.46666666666665,118.53333333333335,49.833333333333336,67.93333333333334,0.004693270431749497,0.08282708421649954,0.02344104797142954,0.038411142181655755,-0.1009151658439782,0.09288299414671419,0.03045920748470854,-0.08809898693112306,0.09499556599018355,0.2136729682599765,-0.15818220443739373,-0.05894499869067049,0.013228132879027577,0.07586287169740036,-0.008730855784132352,-0.0009453285720528726,-0.0035352760587041843,-0.005340047242907708,0.01584511728018967,-0.00062637020525802,-0.000977357953675373,0.013554187017682295,-0.020306902475143218,-0.002852164823682557
